"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN012190100","POONA, IN","2010-09-26","0.01","77","91","71"
"IN012190100","POONA, IN","2010-09-27","0.43","79","91","70"
"IN012190100","POONA, IN","2010-09-28","0.91","79","89","70"
"IN012190100","POONA, IN","2010-09-29","0.00","80","92",
"IN012190100","POONA, IN","2010-09-30","0.98","77","88","70"
"IN012190100","POONA, IN","2010-10-01","0.00","77","89","69"
"IN012190100","POONA, IN","2010-10-02",,"78","88","67"
"IN012190100","POONA, IN","2010-10-03",,"81","91","70"
"IN012190100","POONA, IN","2010-10-04","0.04","77","90",
"IN012190100","POONA, IN","2010-10-05","7.13","75","89","69"
"IN012190100","POONA, IN","2010-10-06","0.75","81","92","70"
"IN012190100","POONA, IN","2010-10-07","0.00","80","92",
"IN012190100","POONA, IN","2010-10-08",,"80","93","68"
"IN012190100","POONA, IN","2010-10-09",,"78","90",
"IN012190100","POONA, IN","2010-10-10",,"76","86","65"
"IN012190100","POONA, IN","2010-10-11",,"75","87","68"
"IN012190100","POONA, IN","2010-10-12",,"76","88","65"
"IN012190100","POONA, IN","2010-10-13",,"76","91","67"
"IN012190100","POONA, IN","2010-10-14",,"76","90","68"
"IN012190100","POONA, IN","2010-10-15",,"78","89","70"
"IN012190100","POONA, IN","2010-10-16",,"78","86","71"
"IN012190100","POONA, IN","2010-10-17",,"77","87",
"IN012190100","POONA, IN","2010-10-18",,"77","87","69"
"IN012190100","POONA, IN","2010-10-19",,"78","89",
"IN012190100","POONA, IN","2010-10-20",,"78","89","72"
"IN012190100","POONA, IN","2010-10-21",,"78","89",
"IN012190100","POONA, IN","2010-10-22",,"78",,"70"
"IN012190100","POONA, IN","2010-10-23","0.04","76","88","69"
"IN012190100","POONA, IN","2010-10-24","0.01","77","89","68"
"IN012190100","POONA, IN","2010-10-25","0.00","76","86","69"
"IN012190100","POONA, IN","2010-10-26",,"76","89","66"
"IN012190100","POONA, IN","2010-10-27",,"76","89","65"
"IN012190100","POONA, IN","2010-10-28",,"75","89","62"
"IN012190100","POONA, IN","2010-10-29",,"73","87","62"
"IN012190100","POONA, IN","2010-10-30",,"74","89","61"
"IN012190100","POONA, IN","2010-10-31",,"73","88","61"
"IN012190100","POONA, IN","2010-11-01",,"71","86","59"
"IN012190100","POONA, IN","2010-11-02",,"74","87","57"
"IN012190100","POONA, IN","2010-11-03",,"77","88","64"
"IN012190100","POONA, IN","2010-11-04",,"77","87","72"
"IN012190100","POONA, IN","2010-11-05",,"74","87","70"
"IN012190100","POONA, IN","2010-11-06",,"76","87","68"
"IN012190100","POONA, IN","2010-11-07",,"72","83",
"IN012190100","POONA, IN","2010-11-08",,"74","83","64"
"IN012190100","POONA, IN","2010-11-09","0.08","74","78",
"IN012190100","POONA, IN","2010-11-10","0.00","77","86","67"
"IN012190100","POONA, IN","2010-11-11",,"77","88","69"
"IN012190100","POONA, IN","2010-11-12",,"78","89","69"
"IN012190100","POONA, IN","2010-11-13",,"77","90",
"IN012190100","POONA, IN","2010-11-14","0.31","76","88","71"
"IN012190100","POONA, IN","2010-11-15","0.43","76","87","70"
"IN012190100","POONA, IN","2010-11-16","0.04","76","86","69"
"IN012190100","POONA, IN","2010-11-17","0.00","76","86","67"
"IN012190100","POONA, IN","2010-11-18",,"75","85","68"
"IN012190100","POONA, IN","2010-11-19",,"78","89","70"
"IN012190100","POONA, IN","2010-11-20","0.08","77","88",
"IN012190100","POONA, IN","2010-11-21","0.00","75","86","69"
"IN012190100","POONA, IN","2010-11-22","0.12","75","87",
"IN012190100","POONA, IN","2010-11-23","0.08","75","87",
"IN012190100","POONA, IN","2010-11-24","0.00","76","89","66"
"IN012190100","POONA, IN","2010-11-25","0.20","75","85",
"IN012190100","POONA, IN","2010-11-26","0.00","75","87","65"
"IN012190100","POONA, IN","2010-11-27",,"75","87",
"IN012190100","POONA, IN","2010-11-28",,"73","86",
"IN012190100","POONA, IN","2010-11-29",,"73","86","60"
"IN012190100","POONA, IN","2010-11-30",,"73","87","63"
"IN012190100","POONA, IN","2010-12-01",,"73","86","62"
"IN012190100","POONA, IN","2010-12-02",,"72","86","61"
"IN012190100","POONA, IN","2010-12-03",,"73","86","61"
"IN012190100","POONA, IN","2010-12-04",,"72",,"65"
"IN012190100","POONA, IN","2010-12-05",,"71","83",
"IN012190100","POONA, IN","2010-12-06",,"67","82","56"
"IN012190100","POONA, IN","2010-12-07",,"68","82","51"
"IN012190100","POONA, IN","2010-12-08",,"73","86","61"
"IN012190100","POONA, IN","2010-12-09",,"72","84",
"IN012190100","POONA, IN","2010-12-10",,"71","84","59"
"IN012190100","POONA, IN","2010-12-11",,"67","77","59"
"IN012190100","POONA, IN","2010-12-12",,"65","77",
"IN012190100","POONA, IN","2010-12-13",,"63","78","50"
"IN012190100","POONA, IN","2010-12-14",,"65","80","51"
"IN012190100","POONA, IN","2010-12-15",,"63","80","52"
"IN012190100","POONA, IN","2010-12-16",,"65","82","51"
"IN012190100","POONA, IN","2010-12-17",,"64","82","49"
"IN012190100","POONA, IN","2010-12-18",,"63","81","47"
"IN012190100","POONA, IN","2010-12-19",,"61","81","45"
"IN012190100","POONA, IN","2010-12-20",,"63","81","44"
"IN012190100","POONA, IN","2010-12-21",,"63","85","45"
"IN012190100","POONA, IN","2010-12-22",,"64","87","47"
"IN012190100","POONA, IN","2010-12-23",,"65","87","47"
"IN012190100","POONA, IN","2010-12-24",,"65","87","49"
"IN012190100","POONA, IN","2010-12-25",,"65","85","49"
"IN012190100","POONA, IN","2010-12-26",,"65","84","49"
"IN012190100","POONA, IN","2010-12-27",,"68","83","52"
"IN012190100","POONA, IN","2010-12-28",,"69","84","55"
"IN012190100","POONA, IN","2010-12-29",,"69","82","58"
"IN012190100","POONA, IN","2010-12-30",,"68","80","59"
"IN012190100","POONA, IN","2010-12-31",,"66","81",
"IN012190100","POONA, IN","2011-01-01",,"62","77","50"
"IN012190100","POONA, IN","2011-01-02",,"65","78","51"
"IN012190100","POONA, IN","2011-01-03",,"69","82","58"
"IN012190100","POONA, IN","2011-01-04",,"68","83","57"
"IN012190100","POONA, IN","2011-01-05",,"66","80",
"IN012190100","POONA, IN","2011-01-06",,"63","81",
"IN012190100","POONA, IN","2011-01-07",,"60","80","42"
"IN012190100","POONA, IN","2011-01-08",,"63","85","44"
"IN012190100","POONA, IN","2011-01-09",,"63","84","47"
"IN012190100","POONA, IN","2011-01-10",,"62","83","45"
"IN012190100","POONA, IN","2011-01-11",,"64","87","44"
"IN012190100","POONA, IN","2011-01-12",,"64","86","45"
"IN012190100","POONA, IN","2011-01-13",,"65","88","47"
"IN012190100","POONA, IN","2011-01-14",,"67","89","47"
"IN012190100","POONA, IN","2011-01-15",,"66","87","48"
"IN012190100","POONA, IN","2011-01-16",,"66","86","50"
"IN012190100","POONA, IN","2011-01-17",,"67","88","50"
"IN012190100","POONA, IN","2011-01-18",,"67","90","51"
"IN012190100","POONA, IN","2011-01-19",,"70","90",
"IN012190100","POONA, IN","2011-01-20",,"68","91","50"
"IN012190100","POONA, IN","2011-01-21",,"66","87","49"
"IN012190100","POONA, IN","2011-01-22",,"67","89","47"
"IN012190100","POONA, IN","2011-01-23",,"68","91","49"
"IN012190100","POONA, IN","2011-01-24",,"69","89","51"
"IN012190100","POONA, IN","2011-01-25",,"69","89","53"
"IN012190100","POONA, IN","2011-01-26",,"68","87","53"
"IN012190100","POONA, IN","2011-01-27",,"69","91","52"
"IN012190100","POONA, IN","2011-01-28",,"70","90","52"
"IN012190100","POONA, IN","2011-01-29",,"68","91","51"
"IN012190100","POONA, IN","2011-01-30",,"69","90","51"
"IN012190100","POONA, IN","2011-01-31",,"69","88","53"
"IN012190100","POONA, IN","2011-02-01",,"69","89","54"
"IN012190100","POONA, IN","2011-02-02",,"70","89","54"
"IN012190100","POONA, IN","2011-02-03",,"70","87","55"
"IN012190100","POONA, IN","2011-02-04",,"70","88","54"
"IN012190100","POONA, IN","2011-02-05",,"69","89","52"
"IN012190100","POONA, IN","2011-02-06",,"70","90","50"
"IN012190100","POONA, IN","2011-02-07",,"70","91","51"
"IN012190100","POONA, IN","2011-02-08",,"70","89","53"
"IN012190100","POONA, IN","2011-02-09",,"70","90","53"
"IN012190100","POONA, IN","2011-02-10",,"70","89","54"
"IN012190100","POONA, IN","2011-02-11",,"70","90","51"
"IN012190100","POONA, IN","2011-02-12",,"70","90","54"
"IN012190100","POONA, IN","2011-02-13",,"72","91","55"
"IN012190100","POONA, IN","2011-02-14",,"71","90","54"
"IN012190100","POONA, IN","2011-02-15",,"70","85","54"
"IN012190100","POONA, IN","2011-02-16",,"69","82",
"IN012190100","POONA, IN","2011-02-17",,"69","86","53"
"IN012190100","POONA, IN","2011-02-18",,"70","86","53"
"IN012190100","POONA, IN","2011-02-19",,"71","87","55"
"IN012190100","POONA, IN","2011-02-20",,"69","87","55"
"IN012190100","POONA, IN","2011-02-21",,"69","88","52"
"IN012190100","POONA, IN","2011-02-22",,"71","87","53"
"IN012190100","POONA, IN","2011-02-23",,"74","90","60"
"IN012190100","POONA, IN","2011-02-24",,"74","89",
"IN012190100","POONA, IN","2011-02-25",,"71","89","54"
"IN012190100","POONA, IN","2011-02-26",,"67","89","52"
"IN012190100","POONA, IN","2011-02-27",,"74","90","55"
"IN012190100","POONA, IN","2011-02-28",,"77","91","66"
"IN012190100","POONA, IN","2011-03-01","0.02","78","92","65"
"IN012190100","POONA, IN","2011-03-02","0.00","78","93","64"
"IN012190100","POONA, IN","2011-03-03",,"78","95","60"
"IN012190100","POONA, IN","2011-03-04",,"77","96","61"
"IN012190100","POONA, IN","2011-03-05",,"80","95","61"
"IN012190100","POONA, IN","2011-03-06",,"76","97","61"
"IN012190100","POONA, IN","2011-03-07",,"80","99","62"
"IN012190100","POONA, IN","2011-03-08",,"80","98","62"
"IN012190100","POONA, IN","2011-03-09",,"76","96","59"
"IN012190100","POONA, IN","2011-03-10",,"74","95","52"
"IN012190100","POONA, IN","2011-03-11",,"73","94","51"
"IN012190100","POONA, IN","2011-03-12",,"75","95","54"
"IN012190100","POONA, IN","2011-03-13",,"77","96","56"
